instrument_id,stock_code,grid_sessions,both_days,raw_only_days,adj_only_days,neither_days,raw_only_or_neither_unexplained_days,cohort_included,cohort_reasons,independent_reasons,gate_a_status
236,032790,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
237,032800,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
238,032820,2459,2459,0,0,0,0,True,,,PASS
239,032850,2459,2459,0,0,0,0,True,,,PASS
240,032860,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
241,032940,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
242,032960,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
243,032980,2459,0,2459,0,0,2441,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
244,033050,2459,2459,0,0,0,0,True,,,PASS
245,033100,2459,2459,0,0,0,0,True,,,PASS
246,033130,2459,2459,0,0,0,0,True,,,PASS
247,033160,2459,2459,0,0,0,0,True,,,PASS
248,033170,2459,2459,0,0,0,0,True,,,PASS
249,033200,2459,2459,0,0,0,0,True,,,PASS
250,033230,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
251,033290,2459,2459,0,0,0,0,True,,,PASS
252,033310,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
253,033320,2459,2459,0,0,0,0,True,,,PASS
254,033340,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
255,033500,2459,2459,0,0,0,0,True,,,PASS
256,033540,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_DATA_DEFECT
257,033560,2459,2459,0,0,0,0,True,,,PASS
258,033640,2459,2459,0,0,0,0,True,,,PASS
259,033790,2459,2459,0,0,0,0,False,RAW_TRADED_OHLC_INVALID;UNEXPLAINED_VENDOR_FACTOR,RAW_TRADED_OHLC_INVALID;UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
260,033830,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
261,034810,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
263,034940,2459,2459,0,0,0,0,True,,,PASS
264,034950,2459,2459,0,0,0,0,True,,,PASS
265,035080,2459,2459,0,0,0,0,True,,,PASS
266,035200,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
267,035290,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
268,035460,2459,2459,0,0,0,0,True,,,PASS
269,035600,2459,2459,0,0,0,0,True,,,PASS
270,035610,2459,2459,0,0,0,0,True,,,PASS
271,035620,2459,2459,0,0,0,0,True,,,PASS
272,035760,2459,2459,0,0,0,0,True,,,PASS
273,035810,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
274,035890,2459,2459,0,0,0,0,True,,,PASS
275,035900,2459,2459,0,0,0,0,True,,,PASS
276,036000,2459,2459,0,0,0,0,True,,,PASS
277,036010,2459,2459,0,0,0,0,True,,,PASS
278,036030,2459,2459,0,0,0,0,True,,,PASS
279,036090,2459,2459,0,0,0,0,True,,,PASS
280,036120,2459,2459,0,0,0,0,True,,,PASS
281,036170,2459,2459,0,0,0,0,True,,,PASS
282,036190,2459,2459,0,0,0,0,True,,,PASS
283,036200,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
284,036220,245,0,245,0,0,245,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
285,036480,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
286,036540,2459,2459,0,0,0,0,True,,,PASS
287,036560,2459,2459,0,0,0,0,True,,,PASS
288,036620,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
289,036630,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
290,036640,2459,2459,0,0,0,0,True,,,PASS
291,036670,2459,2459,0,0,0,0,True,,,PASS
292,036690,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
293,036710,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
294,036800,2459,2459,0,0,0,0,True,,,PASS
295,036810,2459,2459,0,0,0,0,True,,,PASS
296,036830,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
297,036890,2459,2459,0,0,0,0,True,,,PASS
298,036930,2459,2459,0,0,0,0,True,,,PASS
299,037030,1372,1372,0,0,0,0,True,,,PASS
300,037070,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
301,037230,2459,2459,0,0,0,0,True,,,PASS
302,037330,2459,2459,0,0,0,0,True,,,PASS
303,037350,2459,2459,0,0,0,0,True,,,PASS
304,037370,2459,2459,0,0,0,0,True,,,PASS
305,037400,2459,2459,0,0,0,0,True,,,PASS
306,037440,2459,2459,0,0,0,0,True,,,PASS
307,037460,2459,2459,0,0,0,0,True,,,PASS
308,037760,2459,2459,0,0,0,0,True,,,PASS
309,037950,2459,2459,0,0,0,0,True,,,PASS
310,038010,2459,2459,0,0,0,0,True,,,PASS
311,038060,2459,2459,0,0,0,0,True,,,PASS
312,038070,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
313,038110,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
314,038290,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
315,038390,2459,2459,0,0,0,0,True,,,PASS
316,038460,2459,2459,0,0,0,0,True,,,PASS
317,038500,2459,2459,0,0,0,0,True,,,PASS
318,038530,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,CORPORATE_ACTION_PARTIAL;UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
319,038540,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
320,038620,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
321,038680,2459,2459,0,0,0,0,True,,,PASS
322,038870,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
323,038880,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
324,038950,2459,2459,0,0,0,0,True,,,PASS
325,039010,2459,2459,0,0,0,0,True,,,PASS
326,039020,2459,2459,0,0,0,0,True,,,PASS
327,039030,2459,2459,0,0,0,0,True,,,PASS
328,039200,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
329,039240,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
330,039290,2459,2459,0,0,0,0,True,,,PASS
331,039310,2459,2459,0,0,0,0,True,,,PASS
332,039340,2459,2459,0,0,0,0,True,,,PASS
333,039420,2459,2459,0,0,0,0,True,,,PASS
334,039440,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
335,039560,2459,2459,0,0,0,0,True,,,PASS
336,039610,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
337,039740,2459,2459,0,0,0,0,True,,,PASS
338,039830,2459,2459,0,0,0,0,True,,,PASS
339,039840,2459,2459,0,0,0,0,True,,,PASS
340,039860,2459,2459,0,0,0,0,True,,,PASS
341,039980,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
342,040160,2459,2459,0,0,0,0,True,,,PASS
343,040300,2459,2459,0,0,0,0,True,,,PASS
344,040350,2459,2459,0,0,0,0,True,,,PASS
345,040420,2459,2459,0,0,0,0,True,,,PASS
346,040610,2459,2459,0,0,0,0,True,,,PASS
347,040910,2459,2459,0,0,0,0,True,,,PASS
348,041020,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
349,041190,2459,2459,0,0,0,0,True,,,PASS
350,041440,2459,2459,0,0,0,0,True,,,PASS
351,041460,2459,2459,0,0,0,0,True,,,PASS
352,041510,2459,2459,0,0,0,0,True,,,PASS
353,041520,2459,2459,0,0,0,0,True,,,PASS
354,041590,2459,2459,0,0,0,0,True,,,PASS
355,041830,2459,2459,0,0,0,0,True,,,PASS
356,041910,2459,2459,0,0,0,0,True,,,PASS
357,041920,2273,2273,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
358,041930,2459,2459,0,0,0,0,True,,,PASS
359,041960,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
360,042000,1450,1450,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
361,042040,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
362,042110,2459,2459,0,0,0,0,True,,,PASS
363,042370,2459,2459,0,0,0,0,True,,,PASS
364,042420,2459,2459,0,0,0,0,True,,,PASS
365,042500,2459,2459,0,0,0,0,True,,,PASS
366,042510,2459,2459,0,0,0,0,True,,,PASS
367,042520,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
368,042600,2459,2459,0,0,0,0,True,,,PASS
369,042940,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_UNSUPPORTED_EVENT
370,043090,2459,0,2459,0,0,2457,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE,EXCLUDED_DATA_DEFECT
371,043100,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
372,043150,2459,2459,0,0,0,0,True,,,PASS
373,043200,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
374,043220,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
375,043260,2459,2459,0,0,0,0,True,,,PASS
376,043340,2459,2459,0,0,0,0,True,,,PASS
377,043360,2459,2459,0,0,0,0,True,,,PASS
378,043370,2459,2459,0,0,0,0,True,,,PASS
379,043590,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
380,043610,2459,2459,0,0,0,0,True,,,PASS
381,043650,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
382,043710,2459,2459,0,0,0,0,True,,,PASS
383,043910,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
384,044180,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_DATA_DEFECT
385,044340,2459,2459,0,0,0,0,True,,,PASS
386,044480,2459,2459,0,0,0,0,True,,,PASS
387,044490,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
388,044780,2459,2459,0,0,0,0,True,,,PASS
389,044960,2459,2459,0,0,0,0,True,,,PASS
391,045060,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
392,045100,2459,2459,0,0,0,0,True,,,PASS
393,045300,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
394,045340,2459,2459,0,0,0,0,True,,,PASS
395,045390,2459,2459,0,0,0,0,True,,,PASS
396,045510,2459,2459,0,0,0,0,True,,,PASS
397,045520,2459,2459,0,0,0,0,True,,,PASS
398,045660,2459,2459,0,0,0,0,False,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,CORPORATE_ACTION_PARTIAL;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
399,045970,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
400,046070,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
401,046120,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
402,046210,2459,2459,0,0,0,0,True,,,PASS
403,046310,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
404,046390,2459,2459,0,0,0,0,True,,,PASS
405,046440,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
406,046890,2459,2459,0,0,0,0,True,,,PASS
407,046940,2459,2459,0,0,0,0,True,,,PASS
408,046970,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
409,047080,2459,2459,0,0,0,0,True,,,PASS
410,047310,2459,2459,0,0,0,0,True,,,PASS
411,047560,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
412,047770,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
413,047820,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
414,047920,1973,1973,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
415,048410,2459,2459,0,0,0,0,True,,,PASS
416,048430,2459,2459,0,0,0,0,True,,,PASS
417,048470,2459,2459,0,0,0,0,True,,,PASS
418,048530,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
419,048550,2459,2459,0,0,0,0,True,,,PASS
420,048770,2459,2459,0,0,0,0,True,,,PASS
421,048830,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
422,048870,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION,EXCLUDED_DATA_DEFECT
423,048910,2459,2459,0,0,0,0,True,,,PASS
424,049070,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
425,049080,2459,2459,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
426,049120,2459,2459,0,0,0,0,True,,,PASS
427,049180,2459,2459,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:CAPITAL_REDUCTION;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_DATA_DEFECT
428,049430,2459,2459,0,0,0,0,True,,,PASS
429,049470,2459,2459,0,0,0,0,True,,,PASS
430,049480,2459,2459,0,0,0,0,True,,,PASS
