row_hash,issue_code,affected_scope,affected_from,affected_to,decision,severity,signal_blocking,details
9e89494395c18741,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-09,2017-03-09,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
28b2dd08faa60f0c,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-10,2017-03-10,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
9e6c9d7107d75d6f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-13,2017-03-13,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
81791649cb0d53c0,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-14,2017-03-14,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
c597631b61c791f6,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-15,2017-03-15,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
da492e7afebe44af,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-16,2017-03-16,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a549b5e38ade4dd0,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-20,2017-03-20,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b12f968b43c9e6f2,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-21,2017-03-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
78d408ede62be4d6,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-22,2017-03-22,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
628152ccb8da5ae7,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-23,2017-03-23,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
ad684d3d69d44be8,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-24,2017-03-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
e01f72b93bd4dc88,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-27,2017-03-27,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
383f93b1aa91c356,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-28,2017-03-28,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
c5b4e57481b02106,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-29,2017-03-29,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
fd1b1dd47858758a,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-30,2017-03-30,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
0d0591358d229fa6,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-03-31,2017-03-31,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
2063d845e77afb1f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-03,2017-04-03,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
700f790280b7e38a,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-04,2017-04-04,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
55a744ea3e43f3d6,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-05,2017-04-05,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
3df8667e7136a29c,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-06,2017-04-06,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
6b1608796f8fec10,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-10,2017-04-10,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
766efe0c117accea,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-11,2017-04-11,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
47321ea81af512ef,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-12,2017-04-12,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
d69f2c2b343c1d0e,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-14,2017-04-14,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
9ac2a9a2b2adb52b,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-17,2017-04-17,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
f68ff943c3cd69f9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-18,2017-04-18,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
7a145b36e8d8bfa5,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-19,2017-04-19,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1206726cb7889095,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-20,2017-04-20,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
d1036f9db9fc675c,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-21,2017-04-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
2295a03b905669b1,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-04-24,2017-04-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
3c21a896be54531c,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-06-16,2017-06-16,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
d5ed1a24f3e13ad1,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-08-24,2017-08-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1647e0f5ef735ffc,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-08-30,2017-08-30,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1671d36f14e6563b,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-09-28,2017-09-28,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1b129eae61d73265,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-10-13,2017-10-13,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
7656b8c72e6b06bb,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-11-24,2017-11-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
f03215022439905f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-12-26,2017-12-26,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b0c2bc5aa1973d2a,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-12-27,2017-12-27,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
34ce16913a975f56,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2017-12-28,2017-12-28,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
eb2cf58277b0e49e,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-01-03,2018-01-03,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
13185a33e3449548,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-01-12,2018-01-12,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
aebbab79983dfce4,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-02-06,2018-02-06,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
04d39106869c2688,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-02,2018-03-02,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
ae8ebeaa29c1aa59,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-09,2018-03-09,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
bfb781876cfdb89c,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-23,2018-03-23,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
cd04475af8aa640e,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-26,2018-03-26,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
8e0cac9cb40936d2,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-29,2018-03-29,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
630e6c8d753e14dd,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-03-30,2018-03-30,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
e669857d6f797d14,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-06-22,2018-06-22,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
696e6f6b0aaa7754,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-06-25,2018-06-25,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
594b58a19dc8d13e,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-06-28,2018-06-28,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
fc77453597449461,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-07-03,2018-07-03,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
710876d2946bf3bc,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-08-07,2018-08-07,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
2fa9e1c93de60eba,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-08-10,2018-08-10,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
90e6f749a52faf37,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-08-16,2018-08-16,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
fb7e836a0092a462,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-08-21,2018-08-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
4d1ef56c41737394,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-08-24,2018-08-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
75a8f5eaa1db5973,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-01,2018-11-01,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
5932e606f84edcc6,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-05,2018-11-05,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a4e8067fd91ec251,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-06,2018-11-06,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
bb068a6d46c957b9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-08,2018-11-08,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
bb068a6d46c957b9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-08,2018-11-08,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
0882d42c8dd2a233,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-09,2018-11-09,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1a5180d78ef5748e,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-13,2018-11-13,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
8e9c48a758ce22df,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-22,2018-11-22,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
58829fe6ca243311,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-23,2018-11-23,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
41db3b8e777204b1,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-26,2018-11-26,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
41db3b8e777204b1,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-26,2018-11-26,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b44818862890298a,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-11-30,2018-11-30,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a4400389f83527cb,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-03,2018-12-03,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
89276b96a2cd6fcb,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-07,2018-12-07,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a6943ddacd9a184f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-14,2018-12-14,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
9bba91416ab3ba00,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-17,2018-12-17,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
d69566f08a7f2c72,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-18,2018-12-18,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
586d25614fce3ba9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-19,2018-12-19,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
533a0067ddc1241f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-21,2018-12-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b581ffd86025409f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2018-12-28,2018-12-28,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a4e61adb98d93eff,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-07,2019-01-07,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b16c6b4cf20d57a4,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-08,2019-01-08,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
8e973daa5134e92f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-09,2019-01-09,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
33df93187d3deef9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-10,2019-01-10,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
33df93187d3deef9,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-10,2019-01-10,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
bb1a1f20846b4ef0,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-11,2019-01-11,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
bb1a1f20846b4ef0,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-11,2019-01-11,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
04b936709c4477a4,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-15,2019-01-15,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
04b936709c4477a4,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-15,2019-01-15,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
b0d734762de9410f,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-21,2019-01-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
a7af3f464ec56e46,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-24,2019-01-24,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
fdffe4d51647d216,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-01-25,2019-01-25,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
eaae8548bff44e27,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-02-08,2019-02-08,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
c5abd86854f54bff,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-02-11,2019-02-11,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
cae08f970ca932c1,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-02-22,2019-02-22,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
9db924e778e68c9b,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-02-25,2019-02-25,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
4e94b9bed5b9580a,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-04,2019-03-04,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
505c87aa7503c3fa,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-06,2019-03-06,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
6dcd6539f958289b,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-11,2019-03-11,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
8b44c8dba37de336,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-18,2019-03-18,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
8ae7305ac0a2e967,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-21,2019-03-21,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1db2f7f7032f3db3,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-29,2019-03-29,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
1db2f7f7032f3db3,ADJUSTED_OHLC_ORDER_VIOLATION,DAILY_PRICE_ROW,2019-03-29,2019-03-29,REJECT,ERROR,False,"{""adjusted_source_id"":""PYKRX_NAVER_ADJUSTED"",""source_id"":""PYKRX_KRX_UNADJUSTED""}"
